temperature,Q,Qdif,Qtwice_dif
1285.0,1966.2931346171308,3951.00233278094,13617.311723634144
1286.0,1969.3695757862477,3958.5303595080495,13646.786027914974
1287.0,1972.449481545646,3966.069608684478,13676.31042516461
1288.0,1975.532855234968,3973.6200930869395,13705.88497714226
1289.0,1978.6197001957676,3981.1818255003964,13735.50974565325
1290.0,1981.710019771929,3988.7548187183465,13765.184792551745
1291.0,1984.8038173094483,3996.339085542376,13794.910179739396
1292.0,1987.9010961564607,4003.934638782598,13824.685969165512
1293.0,1991.001859663011,4011.541491256781,13854.51222282638
1294.0,1994.1061111818246,4019.1596557919274,13884.389002765623
1295.0,1997.213854067249,4026.789145222693,13914.316371076016
1296.0,2000.3250916759616,4034.429972392261,13944.294389896593
1297.0,2003.439827366815,4042.0821501521627,13974.323121415771
1298.0,2006.5580645007954,4049.7456913621886,14004.402627868205
1299.0,2009.6798064409445,4057.4206088905876,14034.532971537332
1300.0,2012.805056552576,4065.1069156136987,14064.714214753822
1301.0,2015.9338182032031,4072.804624416395,14094.946419897453
1302.0,2019.0660947621507,4080.5137481917905,14125.22964939521
1303.0,2022.2018896011768,4088.234299841551,14155.563965722105
1304.0,2025.341206094064,4095.966292275279,14185.949431401203
1305.0,2028.4840476168392,4103.709738411296,14216.386109004188
1306.0,2031.630417547524,4111.464651176541,14246.874061149727
1307.0,2034.780319266397,4119.231043505384,14277.413350506135
1308.0,2037.9337561558114,4127.008928341581,14308.004039790134
1309.0,2041.0907316003481,4134.798318636676,14338.646191764097
1310.0,2044.2512489865649,4142.59922735067,14369.339869242
1311.0,2047.4153117033654,4150.411667452254,14400.085135084242
1312.0,2050.582923141658,4158.235651918323,14430.882052200524
1313.0,2053.7540866944714,4166.071193733895,14461.730683547787
1314.0,2056.9288057569183,4173.918305892658,14492.631092132591
1315.0,2060.1070837265847,4181.77700139669,14523.583341009411
1316.0,2063.288924002956,4189.647293256804,14554.587493282566
1317.0,2066.4743299873708,4197.5291944918,14585.643612101943
1318.0,2069.6633050838677,4205.422718128444,14616.75176067001
1319.0,2072.8558526983043,4213.32787720323,14647.912002234996
1320.0,2076.0519762386366,4221.244684760064,14679.124400095136
1321.0,2079.2516791152143,4229.17315385155,14710.389017596784
1322.0,2082.4549647403524,4237.113297538933,14741.705918136318
1323.0,2085.6618365283734,4245.065128891118,14773.075165156237
1324.0,2088.872297896038,4253.028660986664,14804.49682215134
1325.0,2092.086352262046,4261.0039069121585,14835.970952662748
1326.0,2095.3040030472025,4268.990879761848,14867.497620282735
1327.0,2098.525253674435,4276.989592639494,14899.076888650083
1328.0,2101.750107569161,4285.000058656757,14930.708821453802
1329.0,2104.9785681584904,4293.022290934176,14962.393482432724
1330.0,2108.210638872026,4301.056302600473,14994.130935374144
1331.0,2111.446323141254,4309.102106792806,15025.92124411426
1332.0,2114.6856243999587,4317.159716656672,15057.764472538885
1333.0,2117.9285460837277,4325.229145346837,15089.66068458201
1334.0,2121.175091630797,4333.310406025774,15121.609944228392
1335.0,2124.42526448115,4341.403511864975,15153.61231551126
1336.0,2127.6790680773297,4349.508476043912,15185.667862513297
1337.0,2130.9365058633593,4357.625311751151,15217.776649366873
1338.0,2134.1975812859428,4365.754032183344,15249.938740253574
1339.0,2137.4622977937283,4373.894650545961,15282.154199403496
1340.0,2140.730658837646,4382.047180053157,15314.423091098372
1341.0,2144.002667870546,4390.211633926567,15346.745479667503
1342.0,2147.278328347542,4398.388025397925,15379.121429491055
1343.0,2150.5576437258455,4406.576367706479,15411.551004997118
1344.0,2153.8406174648626,4414.776674100432,15444.03427066587
1345.0,2157.1272530260408,4422.988957835959,15476.571291025157
1346.0,2160.4175538730215,4431.213232178773,15509.162130652887
1347.0,2163.711523471706,4439.4495104023235,15541.806854178429
1348.0,2167.009165289812,4447.69780578925,15574.505526278574
1349.0,2170.310482797555,4455.95813163011,15607.258211680966
1350.0,2173.615479467057,4464.230501224643,15640.064975163852
1351.0,2176.924158772699,4472.514927880866,15672.92588155435
1352.0,2180.2365241907955,4480.811424915354,15705.840995730137
1353.0,2183.5525792000794,4489.120005653651,15738.810382618392
1354.0,2186.8723272814173,4497.440683429478,15771.834107197166
1355.0,2190.1957719175725,4505.773471585368,15804.912234493182
1356.0,2193.5229165934297,4514.118383472092,15838.044829584018
1357.0,2196.8537647962503,4522.47543245024,15871.231957598735
1358.0,2200.1883200154284,4530.844631887137,15904.473683714092
1359.0,2203.5265857423456,4539.2259951607775,15937.770073159229
1360.0,2206.86856547055,4547.61953565587,15971.121191211612
1361.0,2210.21426269569,4556.025266767448,16004.527103201075
1362.0,2213.563680915727,4564.443201897946,16037.98787450605
1363.0,2216.9168236306045,4572.873354459016,16071.503570556562
1364.0,2220.2736943424698,4581.31573787121,16105.074256831826
1365.0,2223.634296555316,4589.77036556287,16138.699998862441
1366.0,2226.998633775997,4598.23725097199,16172.380862230086
1367.0,2230.3667095129945,4606.71640754457,16206.116912564263
1368.0,2233.7385272766637,4615.207848735684,16239.908215548056
1369.0,2237.1140905800503,4623.711588008858,16273.754836914211
1370.0,2240.493402938007,4632.227638836244,16307.656842444934
1371.0,2243.8764678678253,4640.756014699045,16341.614297975091
1372.0,2247.2632888886396,4649.2967290865445,16375.627269388307
1373.0,2250.6538695217473,4657.849795497654,16409.695822619517
1374.0,2254.0482132907177,4666.415227439031,16443.82002365524
1375.0,2257.446323721234,4674.993038426639,16477.99993853305
1376.0,2260.8482043410113,4683.583241985074,16512.23563334027
1377.0,2264.2538586801356,4692.185851647715,16546.527174214672
1378.0,2267.6632902706606,4700.800880955966,16580.874627345416
1379.0,2271.0765026465897,4709.428343461061,16615.278058974596
1380.0,2274.4934993445386,4718.068252722558,16649.737535392
1381.0,2277.91428390286,4726.720622308211,16684.25312294211
1382.0,2281.3388598623173,4735.38546579508,16718.82488801624
1383.0,2284.7672307654684,4744.06279676878,16753.452897060393
1384.0,2288.199400157447,4752.7526288242925,16788.137216570856
1385.0,2291.6353715852088,4761.454975564453,16822.877913092994
1386.0,2295.0751485980372,4770.16985060159,16857.67505322612
1387.0,2298.518734747083,4778.8972675561245,16892.528703619166
1388.0,2301.9661335861297,4787.637240057642,16927.43893097404
1389.0,2305.417348670494,4796.389781744787,16962.405802040492
1390.0,2308.8723835581523,4805.154906264283,16997.42938362475
1391.0,2312.331241808999,4813.932627272789,17032.50974258024
1392.0,2315.7939269849458,4822.722958434539,17067.64694581332
1393.0,2319.2604426503062,4831.525913423225,17102.84106028051
1394.0,2322.7307923714893,4840.341505921134,17138.09215299312
1395.0,2326.204979716679,4849.169749619624,17173.400291010752
1396.0,2329.68300825673,4858.0106582188355,17208.765541446075
1397.0,2333.1648815644703,4866.864245427575,17244.187971463296
1398.0,2336.6506032145267,4875.730524963314,17279.667648277853
1399.0,2340.1401767842945,4884.609510552882,17315.20463915751
1400.0,2343.63360585268,4893.501215931492,17350.79901142006
1401.0,2347.1308940012273,4902.405654843672,17386.450832437306
1402.0,2350.6320448132283,4911.322841042162,17422.160169630966
1403.0,2354.137061874466,4920.252788289398,17457.92709047605
1404.0,2357.645948772541,4929.19551035572,17493.751662498515
1405.0,2361.158709097554,4938.151021021063,17529.63395327805
1406.0,2364.675346441461,4947.119334074041,17565.574030442047
1407.0,2368.1958643984717,4956.1004633120665,17601.57196167503
1408.0,2371.7202665649957,4965.0944225414405,17637.62781470968
1409.0,2375.248556539486,4974.101225577827,17673.741657331375
1410.0,2378.7807379225783,4983.120886245159,17709.913557380198
1411.0,2382.316814317028,4992.153418376378,17746.14358274484
1412.0,2385.8567893277905,5001.198835813623,17782.43180136969
1413.0,2389.4006665618654,5010.257152407835,17818.778281246214
1414.0,2392.9484496287428,5019.328382018739,17855.18309042337
1415.0,2396.500142139574,5028.4125385148855,17891.64629700099
1416.0,2400.0557477077177,5037.509635774744,17928.167969128484
1417.0,2403.6152699492914,5046.6196876841595,17964.748175010493
1418.0,2407.178712481762,5055.742708139001,18001.386982901713
1419.0,2410.7460789251973,5064.878711043755,18038.08446111282
1420.0,2414.3173729016767,5074.027710311777,18074.840678002958
1421.0,2417.8925980355375,5083.189719865867,18111.65570198615
1422.0,2421.4717579530175,5092.3647536370845,18148.529601527334
1423.0,2425.0548562828053,5101.552825565809,18185.46244514504
1424.0,2428.641896655645,5110.753949601674,18222.454301411162
1425.0,2432.2328827042625,5119.968139702925,18259.505238948415
1426.0,2435.827818063753,5129.195409837065,18296.615326432136
1427.0,2439.426706371065,5138.435773979874,18333.7846325923
1428.0,2443.029551265881,5147.6892461172265,18371.01322620954
1429.0,2446.636356389431,5156.955840242973,18408.30117611781
1430.0,2450.2471253852436,5166.235570360699,18445.648551204053
1431.0,2453.861861899257,5175.528450482821,18483.05542040897
1432.0,2457.4805695792325,5184.834494630569,18520.521852725222
1433.0,2461.10325207529,5194.153716834467,18558.047917196032
1434.0,2464.729913039707,5203.486131133841,18595.633682921245
1435.0,2468.3605561266195,5212.8317515771,18633.27921905229
1436.0,2471.995184992776,5222.19059222187,18670.984594794492
1437.0,2475.633803296699,5231.562667134715,18708.749879402116
1438.0,2479.2764146993513,5240.947990390865,18746.57514218774
1439.0,2482.923022863559,5250.346576075601,18784.46045251331
1440.0,2486.57363145447,5259.758438282108,18822.405879797647
1441.0,2490.228244139413,5269.18359111363,18860.411493506883
1442.0,2493.886864587834,5278.6220486815255,18898.477363166883
1443.0,2497.5494964714167,5288.07382510689,18936.60355835118
1444.0,2501.2161434637137,5297.538934520031,18974.79014869077
1445.0,2504.8868092406515,5307.017391059708,19013.037203866927
1446.0,2508.561497480517,5316.509208874712,19051.344793615837
1447.0,2512.2402118631953,5326.014402121621,19089.712987727686
1448.0,2515.922956071376,5335.5329849675645,19128.141856043472
1449.0,2519.6097337892156,5345.06497158747,19166.631468459123
1450.0,2523.300548703737,5354.610376166255,19205.18189492525
1451.0,2526.995404503635,5364.16921289791,19243.793205444224
1452.0,2530.694304879853,5373.741495984984,19282.465470071995
1453.0,2534.3972535255257,5383.327239639583,19321.19875891837
1454.0,2538.104254136243,5392.926458083154,19359.993142147137
1455.0,2541.8153104091148,5402.5391655454805,19398.84868997459
1456.0,2545.5304260441153,5412.165376266749,19437.765472672098
1457.0,2549.2496047428613,5421.805104495149,19476.7435605635
1458.0,2552.972850209082,5431.458364488426,19515.78302402907
1459.0,2556.700166149265,5441.125170513637,19554.883933497727
1460.0,2560.4315562714287,5450.805536846901,19594.04635945682
1461.0,2564.1670242862083,5460.49947777372,19633.270372444713
1462.0,2567.9065739059397,5470.207007588265,19672.55604305429
