temperature,heat_capacity
817.0,38.936629060361895
818.0,38.949202909079766
819.0,38.961780620767456
820.0,38.97436217634185
821.0,38.98694755656494
822.0,38.999536742042764
823.0,39.01212971322434
824.0,39.024726450400536
825.0,39.037326933703035
826.0,39.049931143103215
827.0,39.06253905841119
828.0,39.07515065927457
829.0,39.08776592517761
830.0,39.10038483544001
831.0,39.113007369216
832.0,39.1256335054932
833.0,39.138263223091656
834.0,39.150896500662824
835.0,39.1635333166885
836.0,39.17617364947989
837.0,39.188817477176535
838.0,39.201464777745386
839.0,39.21411552897975
840.0,39.22676970849833
841.0,39.23942729374429
842.0,39.25208826198417
843.0,39.26475259030707
844.0,39.27742025562359
845.0,39.29009123466486
846.0,39.30276550398167
847.0,39.315443039943496
848.0,39.32812381873749
849.0,39.34080781636767
850.0,39.35349500865392
851.0,39.36618537123107
852.0,39.378878879547955
853.0,39.39157550886664
854.0,39.40427523426131
855.0,39.41697803061754
856.0,39.42968387263132
857.0,39.44239273480816
858.0,39.455104591462295
859.0,39.467819416715635
860.0,39.48053718449712
861.0,39.49325786854162
862.0,39.505981442389256
863.0,39.5187078793844
864.0,39.53143715267497
865.0,39.5441692352114
866.0,39.556904099746006
867.0,39.56964171883197
868.0,39.58238206482257
869.0,39.595125109870374
870.0,39.607870825926405
871.0,39.62061918473936
872.0,39.63337015785463
873.0,39.64612371661376
874.0,39.658879832153374
875.0,39.67163847540459
876.0,39.684399617092076
877.0,39.69716322773335
878.0,39.70992927763792
879.0,39.72269773690661
880.0,39.73546857543067
881.0,39.74824176289107
882.0,39.76101726875768
883.0,39.77379506228858
884.0,39.786575112529235
885.0,39.7993573883118
886.0,39.812141858254265
887.0,39.82492849075986
888.0,39.8377172540162
889.0,39.85050811599457
890.0,39.86330104444919
891.0,39.876096006916555
892.0,39.88889297071459
893.0,39.901691902942034
894.0,39.91449277047767
895.0,39.92729553997962
896.0,39.94010017788465
897.0,39.95290665040747
898.0,39.965714923539984
899.0,39.97852496305065
900.0,39.991336734483795
901.0,40.00415020315888
902.0,40.01696533416982
903.0,40.02978209238435
904.0,40.04260044244331
905.0,40.05542034875996
906.0,40.06824177551937
907.0,40.0810646866777
908.0,40.093889045961525
909.0,40.10671481686727
910.0,40.119541962660456
911.0,40.13237044637507
912.0,40.145200230812996
913.0,40.158031278543255
914.0,40.17086355190149
915.0,40.18369701298916
916.0,40.19653162367312
917.0,40.20936734558485
918.0,40.22220414011984
919.0,40.23504196843701
920.0,40.247880791458094
921.0,40.260720569867
922.0,40.273561264109176
923.0,40.28640283439109
924.0,40.29924524067953
925.0,40.31208844270103
926.0,40.32493239994135
927.0,40.33777707164476
928.0,40.35062241681351
929.0,40.3634683942073
930.0,40.37631496234252
931.0,40.38916207949193
932.0,40.402009703683824
933.0,40.414857792701625
934.0,40.42770630408321
935.0,40.440555195120474
936.0,40.45340442285859
937.0,40.46625394409562
938.0,40.47910371538179
939.0,40.4919536930191
940.0,40.504803833060635
941.0,40.51765409131008
942.0,40.530504423321226
943.0,40.543354784397266
944.0,40.55620512959046
945.0,40.56905541370139
946.0,40.58190559127861
947.0,40.594755616618
948.0,40.60760544376225
949.0,40.62045502650041
950.0,40.63330431836725
951.0,40.64615327264286
952.0,40.65900184235205
953.0,40.671849980263865
954.0,40.68469763889102
955.0,40.697544770489536
956.0,40.71039132705808
957.0,40.72323726033751
958.0,40.73608252181047
959.0,40.74892706270067
960.0,40.76177083397268
961.0,40.77461378633122
962.0,40.7874558702207
963.0,40.800297035824826
964.0,40.813137233066044
965.0,40.825976411605104
966.0,40.838814520840536
967.0,40.851651509908145
968.0,40.864487327680685
969.0,40.877321922767194
970.0,40.890155243512666
971.0,40.902987237997536
972.0,40.915817854037186
973.0,40.92864703918158
974.0,40.941474740714675
975.0,40.95430090565408
976.0,40.96712548075053
977.0,40.97994841248743
978.0,40.9927696470805
979.0,41.005589130477226
980.0,41.01840680835648
981.0,41.03122262612801
982.0,41.044036528932104
983.0,41.056848461639035
984.0,41.0696583688487
985.0,41.08246619489019
986.0,41.095271883821354
987.0,41.1080753794283
988.0,41.120876625225115
989.0,41.13367556445326
990.0,41.14647214008133
991.0,41.15926629480458
992.0,41.17205797104431
993.0,41.18484711094779
994.0,41.19763365638762
995.0,41.210417548961395
996.0,41.22319872999127
997.0,41.23597714052353
998.0,41.24875272132834
999.0,41.261525412899054
1000.0,41.27429515545216
1000.0,39.94186404532555
1001.0,39.97012350068127
1002.0,39.99827065923172
1003.0,40.02630616142773
1004.0,40.05423064379784
1005.0,40.08204473897478
1006.0,40.10974907572157
1007.0,40.13734427895741
1008.0,40.164830969783516
1009.0,40.19220976550875
1010.0,40.21948127967484
1011.0,40.2466461220817
1012.0,40.27370489881238
1013.0,40.3006582122579
1014.0,40.327506661141875
1015.0,40.354250840544864
1016.0,40.380891341928866
1017.0,40.40742875316115
1018.0,40.433863658538314
1019.0,40.46019663880996
1020.0,40.48642827120228
1021.0,40.51255912944139
1022.0,40.538589783776494
1023.0,40.56452080100307
1024.0,40.59035274448555
1025.0,40.61608617418014
1026.0,40.641721646657295
1027.0,40.66725971512407
1028.0,40.69270092944633
1029.0,40.71804583617075
1030.0,40.7432949785468
1031.0,40.76844889654829
1032.0,40.79350812689501
1033.0,40.81847320307409
1034.0,40.84334465536126
1035.0,40.86812301084195
1036.0,40.89280879343215
1037.0,40.91740252389918
1038.0,40.9419047198824
1039.0,40.966315895913596
1040.0,40.990636563437285
1041.0,41.01486723083098
1042.0,41.03900840342518
1043.0,41.063060583523125
1044.0,41.087024270420756
1045.0,41.110899960426075
1046.0,41.134688146878766
1047.0,41.158389320169455
1048.0,41.18200396775884
1049.0,41.20553257419669
1050.0,41.228975621140876
1051.0,41.25233358737597
1052.0,41.275606948832014
