temperature,Q,Qdif,Qtwice_dif
328.0,203.5969312023655,305.412645582858,775.3579887841012
329.0,204.52883187594497,306.84682497353987,779.1589853719706
330.0,205.46226122629537,308.2838454982352,782.9698594490794
331.0,206.39721860543716,309.72371129001465,786.790638932456
332.0,207.3337033837724,311.1664265162329,790.6213517354536
333.0,208.2717149499702,312.61199537800235,794.4620257660064
334.0,209.21125271084634,314.06042210967144,798.312688924882
335.0,210.15231609124177,315.51171097830166,802.1733691040797
336.0,211.09490453391066,316.9658662831548,806.044094185162
337.0,212.0390174993957,318.422892355169,809.9248920377203
338.0,212.98465446591453,319.8827935564826,813.8157905178879
339.0,213.93181492924384,321.34557427989586,817.7168174668274
340.0,214.8804984025947,322.81123894839885,821.6280007093754
341.0,215.83070441650403,324.279792014674,825.5493680526379
342.0,216.78243251871422,325.75123796059836,829.4809472846918
343.0,217.73568227405335,327.2255812967705,833.422766173326
344.0,218.69045326432914,328.70282656203113,837.3748524648018
345.0,219.64674508820067,330.1829783229878,841.3372338826839
346.0,220.6045573610714,331.6660411735461,845.3099381267416
347.0,221.56388971497128,333.1520197344442,849.2929928718029
348.0,222.52474179844182,334.64091865279886,853.286425766784
349.0,223.4871132764243,336.1327426016515,857.2902644336627
350.0,224.45100383013803,337.62749627951496,861.3045364665321
351.0,225.41641315697825,339.1251844099335,865.3292694306891
352.0,226.38334097039186,340.62581174104383,869.3644908618005
353.0,227.35178699976888,342.1293830451402,873.4102282650526
354.0,228.32175099033057,343.6359031182477,877.4665091143788
355.0,229.29323270301794,345.14537677969673,881.5333608517349
356.0,230.2662319143779,346.6578088717114,885.6108108863973
357.0,231.24074841644878,348.1732042589832,889.6988865942925
358.0,232.21678201665435,349.69156782827866,893.7976153174154
359.0,233.19433253769327,351.21290448802216,897.9070243632109
360.0,234.17339981742418,352.73721916791334,902.0271410040585
361.0,235.15398370876156,354.26451681852063,906.1579924767731
362.0,236.13608407956033,355.79480241090334,910.2996059821257
363.0,237.11970081251212,357.3280809362255,914.4520086844365
364.0,238.10483380503462,358.86435740537723,918.6152277111561
365.0,239.0914829691617,360.40363684861137,922.7892901525452
366.0,240.0796482314429,361.94592431517015,926.9742230613259
367.0,241.06932953282606,363.491224872919,931.1700534524094
368.0,242.06052682855972,365.0395436079994,935.3768083026364
369.0,243.05324008808032,366.5908856244772,939.5945145505655
370.0,244.04746929491307,368.1452560439933,943.8231990962839
371.0,245.04321444656222,369.7026600054228,948.0628888012478
372.0,246.04047555440775,371.26310266453834,952.3136104881667
373.0,247.03925264360012,372.826589193683,956.5753909409051
374.0,248.03954575295856,374.39312478144734,960.848256904439
375.0,249.04135493487067,375.96271463233467,965.1322350847812
376.0,250.0446802551812,377.53536396646825,969.4273521490474
377.0,251.0495217930997,379.1110780192602,973.7336347253873
378.0,252.0558796410907,380.68986204112053,978.0511094031451
379.0,253.06375390478237,382.2717212971465,982.3798027328615
380.0,254.07314470285425,383.8566610668362,986.7197412264007
381.0,255.084052166953,385.44468664379076,991.0709513571045
382.0,256.09647644157246,387.03580333543675,995.4334595599263
383.0,257.11041768397666,388.6300164627363,999.8072922316551
384.0,258.12587606408704,390.22733135991984,1004.1924757310662
385.0,259.1428517643907,391.8277533742149,1008.589036379205
386.0,260.1613449798362,393.43128786557435,1012.9970004596091
387.0,261.1813559177551,395.03794020642187,1017.4163942186319
388.0,262.202884797742,396.6477157813896,1021.8472438656803
389.0,263.2259318515778,398.2606199870712,1026.2895755736026
390.0,264.25049732312664,399.87665823177423,1030.743415479004
391.0,265.2765814682446,401.49583593528286,1035.2087896826083
392.0,266.3041845546852,403.11815852860263,1039.6857242496537
393.0,267.3333068620042,404.743631453755,1044.1742452103024
394.0,268.363948681473,406.3722601635257,1048.6743785600179
395.0,269.3961103159803,408.00405012125725,1053.186150260111
396.0,270.429792079945,409.6390068006154,1057.7095862381
397.0,271.4649942992269,411.27713568538417,1062.244712388223
398.0,272.50171731103256,412.91844226925724,1066.7915545719666
399.0,273.53996146382883,414.56293205562883,1071.3501386185462
400.0,274.5797271172547,416.2106105573857,1075.920490325412
401.0,275.62101464202783,417.86148329672795,1080.5026354588622
402.0,276.66382441986553,419.51555580495886,1085.0965997545443
403.0,277.70815684339385,421.1728336223003,1089.702408918042
404.0,278.7540123160552,422.8333222977181,1094.320088625485
405.0,279.8013912520347,424.497027388731,1098.9496645241275
406.0,280.8502940761681,426.16395446124096,1103.591162232973
407.0,281.90072122385493,427.8341090893608,1108.244607343394
408.0,282.9526731409788,429.50749685524363,1112.9100254197833
409.0,284.00615028382845,431.1841233489275,1117.587442000228
410.0,285.06115311900106,432.8639941681602,1122.2768825971061
411.0,286.1176821233399,434.54711491826515,1126.9783726978403
412.0,287.17573778383667,436.2334912119656,1131.6919377655306
413.0,288.235320597554,437.9231286692642,1136.4176032396567
414.0,289.29643107155624,439.6160329172734,1141.1553945368132
415.0,290.3590697228153,441.312209590087,1145.905337051394
416.0,291.4232370781387,443.01166432864767,1150.667456156342
417.0,292.48893367409795,444.7144027806045,1155.441777203828
418.0,293.5561600569386,446.4204306002022,1160.2283255260702
419.0,294.624916782507,448.1297534481192,1165.0271264360185
420.0,295.69520441617954,449.84237699138873,1169.838205228131
421.0,296.767023532785,451.5583069032555,1174.6615871791607
422.0,297.8403747165217,453.2775488630658,1179.4972975488452
423.0,298.9152585608978,455.00010855616085,1184.3453615808025
424.0,299.9916756686385,456.72599167375694,1189.2058045032163
425.0,301.0696266516288,458.45520391285726,1194.0786515296568
426.0,302.14911213083946,460.18775097613513,1198.9639278598695
427.0,303.23013273624264,461.923638571851,1203.8616586805779
428.0,304.31268910675345,463.66287241374613,1208.7718691662594
429.0,305.3967818901534,465.40545822095646,1213.694584479992
