temperature,heat_capacity
296.0,33.57800634229658
297.0,33.58236948689432
298.0,33.58677896030406
299.0,33.59123477196808
300.0,33.59573692567666
301.0,33.60028541962522
302.0,33.60488024647171
303.0,33.609521393396314
304.0,33.61420884216111
305.0,33.6189425691721
306.0,33.62372254554152
307.0,33.62854873715002
308.0,33.63342110471359
309.0,33.638339603845715
310.0,33.643304185126226
311.0,33.64831479416602
312.0,33.653371371675746
313.0,33.658473853533565
314.0,33.66362217085593
315.0,33.66881625006297
316.0,33.67405601295452
317.0,33.67934137677517
318.0,33.684672254287676
319.0,33.69004855384617
320.0,33.69547017946503
321.0,33.70093703089353
322.0,33.70644900368648
323.0,33.71200598927829
324.0,33.71760787505657
325.0,33.72325454443409
326.0,33.72894587692278
327.0,33.734681748207834
328.0,33.740462030219625
329.0,33.74628659121067
330.0,33.752155295825666
331.0,33.758068005177506
332.0,33.76402457692034
333.0,33.77002486532383
334.0,33.776068721344885
335.0,33.78215599270361
336.0,33.788286523954106
337.0,33.79446015655989
338.0,33.800676728964135
339.0,33.80693607666461
340.0,33.813238032285064
341.0,33.81958242564651
342.0,33.82596908384068
343.0,33.832397831300575
344.0,33.83886848987122
345.0,33.84538087888043
346.0,33.85193481521058
347.0,33.85853011336621
348.0,33.86516658554546
349.0,33.87184404170804
350.0,33.87856228964412
351.0,33.88532113504215
352.0,33.892120381557206
353.0,33.89895983087727
354.0,33.90583928278975
355.0,33.91275853524827
356.0,33.919717384437035
357.0,33.92671562483663
358.0,33.933753049287915
359.0,33.94082944905584
360.0,33.947944613891636
361.0,33.95509833209695
362.0,33.962290390584016
363.0,33.96952057493809
364.0,33.97678866947713
365.0,33.98409445731202
366.0,33.991437720405656
367.0,33.998818239632214
368.0,34.006235794834026
369.0,34.013690164878966
370.0,34.02118112771729
371.0,34.028708460437166
372.0,34.0362719393201
373.0,34.04387133989481
374.0,34.05150643699115
375.0,34.05917700479325
376.0,34.06688281689156
377.0,34.07462364633348
378.0,34.08239926567607
379.0,34.09020944703475
380.0,34.09805396213211
381.0,34.105932582348196
382.0,34.11384507876632
383.0,34.12179122222285
384.0,34.12977078335055
385.0,34.137783532625974
386.0,34.14582924041373
387.0,34.15390767701177
388.0,34.16201861269283
389.0,34.17016181774912
390.0,34.17833706253323
391.0,34.1865441174988
392.0,34.194782753243054
393.0,34.20305274054394
394.0,34.21135385040011
395.0,34.21968585407066
396.0,34.22804852311108
397.0,34.23644162941017
398.0,34.24486494522704
399.0,34.25331824322582
400.0,34.26180129651034
401.0,34.27031387865847
402.0,34.27885576375539
403.0,34.28742672642617
404.0,34.29602654186726
405.0,34.30465498587833
406.0,34.31331183489223
407.0,34.32199686600469
408.0,34.3307098570041
409.0,34.339450586399934
410.0,34.348218833449764
411.0,34.35701437818712
412.0,34.36583700144828
413.0,34.37468648489591
414.0,34.383562611047644
415.0,34.392465163298326
416.0,34.401393925944504
417.0,34.41034868420715
418.0,34.41932922425472
419.0,34.428335333226606
420.0,34.437366799251485
421.0,34.44642341147101
422.0,34.45550496005715
423.0,34.464611236235044
424.0,34.47374203230004
425.0,34.4828971416359
426.0,34.492076358733954
427.0,34.501279479208954
428.0,34.51050629981639
429.0,34.519756618469216
430.0,34.52903023425324
431.0,34.53832694744101
432.0,34.547646559507434
433.0,34.5569888731442
434.0,34.5663536922719
435.0,34.57574082205399
436.0,34.58515006890849
437.0,34.59458124052185
438.0,34.6040341458576
439.0,34.613508595168476
440.0,34.62300440000718
441.0,34.63252137323662
442.0,34.64205932903873
443.0,34.6516180829236
444.0,34.661197451738744
445.0,34.67079725367735
446.0,34.6804173082827
447.0,34.69005743646113
448.0,34.699717460483974
449.0,34.70939720399758
450.0,34.719096492025564
451.0,34.72881515097769
452.0,34.73855300865403
453.0,34.748309894247576
454.0,34.75808563835346
455.0,34.76788007296768
456.0,34.77769303149462
457.0,34.78752434874633
458.0,34.7973738609517
459.0,34.8072414057513
460.0,34.8171268222066
461.0,34.82702995079602
462.0,34.83695063342112
463.0,34.846888713404404
464.0,34.85684403549205
